dt,rank,point
111530.184837,8254.0,161630.0
111118.736023,7378.0,181156.0
111118.724055,7379.0,181131.0
111118.71208699999,7380.0,181079.0
111118.700119,7381.0,181050.0
111118.688151,7382.0,181023.0
111118.675186,7383.0,181017.0
111118.663218,7384.0,181013.0
111118.651249,7385.0,181009.0
111118.640277,7386.0,180995.0
111118.627314,7387.0,180987.0
110683.868065,7248.0,184274.0
110683.856097,7249.0,184265.0
110683.84412899999,7250.0,184253.0
110683.833155,7251.0,184249.0
110683.82118900001,7252.0,184248.0
110683.809222,7253.0,184219.0
110683.798251,7254.0,184216.0
110683.781297,7255.0,184208.0
110683.768331,7256.0,184191.0
110683.755365,7257.0,184188.0
110306.469051,7103.0,187650.0
110306.457083,7104.0,187632.0
110306.44511500001,7105.0,187560.0
110306.433146,7106.0,187552.0
110306.421179,7107.0,187548.0
110306.409211,7108.0,187546.0
110306.39824000001,7109.0,187545.0
110306.385274,7110.0,187533.0
110306.374304,7111.0,187503.0
110306.361339,7112.0,187495.0
109923.243028,6965.0,190802.0
109923.230063,6966.0,190801.0
109923.219093,6967.0,190778.0
109923.206109,6968.0,190774.0
109923.194154,6969.0,190773.0
109923.18119,6970.0,190735.0
109923.16822200001,6971.0,190724.0
109923.155258,6972.0,190721.0
109923.14428800001,6973.0,190672.0
109923.131323,6974.0,190647.0
109507.87841199999,6860.0,193655.0
109507.866443,6861.0,193646.0
109507.854476,6862.0,193645.0
109507.842924,6863.0,193580.0
109507.83095599999,6864.0,193578.0
109507.818987,6865.0,193565.0
109507.807019,6866.0,193560.0
109507.79605,6867.0,193558.0
109507.783084,6868.0,193517.0
109507.771116,6869.0,193500.0
108886.190768,6719.0,197096.0
108886.173814,6720.0,197077.0
108886.15586199999,6721.0,197067.0
108886.140902,6722.0,197049.0
108886.12594200001,6723.0,196998.0
108886.112976,6724.0,196987.0
108886.09901300001,6725.0,196984.0
108886.086047,6726.0,196947.0
108886.07306199998,6727.0,196946.0
108886.060116,6728.0,196913.0
108668.686168,1.0,36157727.0
108668.672205,2.0,14552441.0
108668.65924000001,3.0,11902811.0
108668.646275,4.0,9781616.0
108668.634307,5.0,7451819.0
108668.621341,6.0,7085923.0
108668.607866,7.0,7043312.0
108668.594901,8.0,6941740.0
108668.58293199999,9.0,5471071.0
108668.566974,10.0,3768645.0
108245.948149,6611.0,200318.0
108245.931193,6612.0,200315.0
108245.918228,6613.0,200309.0
108245.90626,6614.0,200289.0
